cookie,duration_sec,packet_count,byte_count,bytes_per_sec,packets_per_sec,avg_packet_size,switch,timestamp,collection_time,label
0x0,75.387,2,140,1.8570841126454163,0.02652977303779166,70.0,s1,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,80.533,51,3746,46.515093191610895,0.6332807668905914,73.45098039215686,s1,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,75.432,54212,2927664,38811.9630925867,718.6870293774525,54.003984357706784,s2,2025-03-12 10:33:55,1741755835.008347,ATTACK
0x0,75.427,29987,1259878,16703.276015220014,397.5632068092327,42.01413946043285,s2,2025-03-12 10:33:55,1741755835.008347,ATTACK
0x0,75.423,81,5738,76.07758906434377,1.0739429616960343,70.8395061728395,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,75.415,3,238,3.1558708479745405,0.039779884638334546,79.33333333333333,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,75.411,2,140,1.85649308456326,0.026521329779475144,70.0,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,75.406,3,238,3.156247513460467,0.03978463252261093,79.33333333333333,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,75.401,2,140,1.8567393005397808,0.026524847150568295,70.0,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,75.39,3,238,3.1569173630454967,0.03979307600477517,79.33333333333333,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,75.389,2,140,1.8570348459324306,0.02652906922760615,70.0,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,80.549,51,3746,46.50585357980856,0.6331549739909867,73.45098039215686,s2,2025-03-12 10:33:55,1741755835.008347,BENIGN
0x0,80.471,4,236,2.9327335313342693,0.04970734798871643,59.0,s1,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.463,58313,3149170,39138.11317002846,724.7181934553771,54.00459588770943,s1,2025-03-12 10:34:00,1741755840.046931,ATTACK
0x0,80.461,58312,3149052,39137.61946781671,724.7237792222319,54.003498422280146,s1,2025-03-12 10:34:00,1741755840.046931,ATTACK
0x0,80.453,32277,1356058,16855.28196586827,401.1907573365816,42.01313628899836,s1,2025-03-12 10:34:00,1741755840.046931,ATTACK
0x0,80.452,86,6088,75.672450653806,1.0689603738875355,70.79069767441861,s1,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.441,3,238,2.9586902201613605,0.03729441453984908,79.33333333333333,s1,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.439,2,140,1.7404492845510264,0.024863561207871806,70.0,s1,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.432,3,238,2.9590212850606723,0.0372985876268152,79.33333333333333,s1,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.431,2,140,1.7406223968370405,0.02486603424052915,70.0,s1,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,85.577,51,3746,43.77344379915164,0.5959545204903187,73.45098039215686,s1,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.513,58312,3149052,39112.34210624371,724.2557102579707,54.003498422280146,s2,2025-03-12 10:34:00,1741755840.046931,ATTACK
0x0,80.508,32277,1356058,16843.767079048044,400.91667908779255,42.01313628899836,s2,2025-03-12 10:34:00,1741755840.046931,ATTACK
0x0,80.504,86,6088,75.62357149955281,1.0682698996323163,70.79069767441861,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.496,3,238,2.956668654343073,0.037268932617769826,79.33333333333333,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.492,2,140,1.7393032847984893,0.02484718978283556,70.0,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.487,3,238,2.9569992669623666,0.037273100003727314,79.33333333333333,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.482,2,140,1.7395193956412613,0.02485027708058945,70.0,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.471,3,238,2.9575872053286276,0.03728051099153732,79.33333333333333,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,80.47,2,140,1.7397787995526284,0.024853982850751834,70.0,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,85.63,51,3746,43.74635057806844,0.5955856592315778,73.45098039215686,s2,2025-03-12 10:34:00,1741755840.046931,BENIGN
0x0,85.56,4,236,2.7582982702197287,0.04675081813931744,59.0,s1,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.552,62575,3379306,39500.02337759491,731.4265008415933,54.00409109069117,s1,2025-03-12 10:34:05,1741755845.1403525,ATTACK
0x0,85.55,62574,3379188,39499.567504383405,731.4319111630625,54.00306836705341,s1,2025-03-12 10:34:05,1741755845.1403525,ATTACK
0x0,85.542,34604,1453792,16995.066750835846,404.5264314605691,42.012252918737715,s1,2025-03-12 10:34:05,1741755845.1403525,ATTACK
0x0,85.541,91,6438,75.2621549900048,1.0638173507440876,70.74725274725274,s1,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.53,3,238,2.7826493627966795,0.035075412136092596,79.33333333333333,s1,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.528,2,140,1.6368908427649425,0.023384154896642032,70.0,s1,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.521,3,238,2.7829422013306675,0.035079103378117656,79.33333333333333,s1,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.52,2,140,1.637043966323667,0.023386342376052388,70.0,s1,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,90.666,51,3746,41.31648026823727,0.562504136059824,73.45098039215686,s1,2025-03-12 10:34:05,1741755845.1403525,BENIGN
0x0,85.584,62574,3379188,39483.87549074593,731.14133482894,54.00306836705341,s2,2025-03-12 10:34:05,1741755845.1403525,ATTACK
0x0,85.579,34604,1453792,16987.718949742346,404.3515348391545,42.012252918737715,s2,2025-03-12 10:34:05,1741755845.1403525,ATTACK
0x0,85.575,91,6438,75.23225241016652,1.0633946830265848,70.74725274725274,s2,2025-03-12 10:34:05,1741755845.1403525,BENIGN
